ODS,Year,Q,Variable,Value
RBA,2015,Q3,General and Accute - Occupied,356
RBD,2015,Q3,General and Accute - Available,297
RBD,2015,Q3,General and Accute - Occupied,271
RBZ,2015,Q3,General and Accute - Available,313
RBZ,2015,Q3,General and Accute - Occupied,267
RD1,2015,Q3,General and Accute - Available,624
RD1,2015,Q3,General and Accute - Occupied,570
RD3,2015,Q3,General and Accute - Available,520
RD3,2015,Q3,General and Accute - Occupied,486
RDR,2015,Q3,General and Accute - Available,122
RDR,2015,Q3,General and Accute - Occupied,110
RDU,2015,Q3,General and Accute - Available,1240
RDU,2015,Q3,General and Accute - Occupied,1153
RDY,2015,Q3,General and Accute - Available,
RDY,2015,Q3,General and Accute - Occupied,
RDZ,2015,Q3,General and Accute - Available,585
RDZ,2015,Q3,General and Accute - Occupied,546
REF,2015,Q3,General and Accute - Available,705
REF,2015,Q3,General and Accute - Occupied,602
RH5,2015,Q3,General and Accute - Available,253
RH5,2015,Q3,General and Accute - Occupied,228
RH8,2015,Q3,General and Accute - Available,768
RH8,2015,Q3,General and Accute - Occupied,681
RHM,2015,Q3,General and Accute - Available,1062
RHM,2015,Q3,General and Accute - Occupied,1002
RHU,2015,Q3,General and Accute - Available,980
RHU,2015,Q3,General and Accute - Occupied,892
RHW,2015,Q3,General and Accute - Available,648
RHW,2015,Q3,General and Accute - Occupied,553
RJ8,2015,Q3,General and Accute - Available,
RJ8,2015,Q3,General and Accute - Occupied,
RK9,2015,Q3,General and Accute - Available,837
RK9,2015,Q3,General and Accute - Occupied,749
RN3,2015,Q3,General and Accute - Available,563
RN3,2015,Q3,General and Accute - Occupied,545
RN5,2015,Q3,General and Accute - Available,862
RN5,2015,Q3,General and Accute - Occupied,695
RN7,2015,Q3,General and Accute - Available,493
RN7,2015,Q3,General and Accute - Occupied,488
RNU,2015,Q3,General and Accute - Available,89
RNU,2015,Q3,General and Accute - Occupied,82
RNZ,2015,Q3,General and Accute - Available,452
RNZ,2015,Q3,General and Accute - Occupied,392
RPA,2015,Q3,General and Accute - Available,540
RPA,2015,Q3,General and Accute - Occupied,527
RPC,2015,Q3,General and Accute - Available,63
RPC,2015,Q3,General and Accute - Occupied,39
RTE,2015,Q3,General and Accute - Available,918
RTE,2015,Q3,General and Accute - Occupied,867
RTH,2015,Q3,General and Accute - Available,1191
RTH,2015,Q3,General and Accute - Occupied,1073
RTK,2015,Q3,General and Accute - Available,493
RTK,2015,Q3,General and Accute - Occupied,419
RTP,2015,Q3,General and Accute - Available,627
RTP,2015,Q3,General and Accute - Occupied,567
RTQ,2015,Q3,General and Accute - Available,
RTQ,2015,Q3,General and Accute - Occupied,
RVJ,2015,Q3,General and Accute - Available,845
RVJ,2015,Q3,General and Accute - Occupied,782
RVN,2015,Q3,General and Accute - Available,
RVN,2015,Q3,General and Accute - Occupied,
RVV,2015,Q3,General and Accute - Available,988
RVV,2015,Q3,General and Accute - Occupied,897
RW1,2015,Q3,General and Accute - Available,57
RW1,2015,Q3,General and Accute - Occupied,54
RWF,2015,Q3,General and Accute - Available,688
RWF,2015,Q3,General and Accute - Occupied,636
RWV,2015,Q3,General and Accute - Available,
RWV,2015,Q3,General and Accute - Occupied,
RWX,2015,Q3,General and Accute - Available,46
RWX,2015,Q3,General and Accute - Occupied,37
RX2,2015,Q3,General and Accute - Available,
RX2,2015,Q3,General and Accute - Occupied,
RXC,2015,Q3,General and Accute - Available,722
RXC,2015,Q3,General and Accute - Occupied,628
RXH,2015,Q3,General and Accute - Available,818
RXH,2015,Q3,General and Accute - Occupied,731
RXQ,2015,Q3,General and Accute - Available,707
RXQ,2015,Q3,General and Accute - Occupied,672
RXX,2015,Q3,General and Accute - Available,
RXX,2015,Q3,General and Accute - Occupied,
RXY,2015,Q3,General and Accute - Available,7
RXY,2015,Q3,General and Accute - Occupied,5
RYR,2015,Q3,General and Accute - Available,880
RYR,2015,Q3,General and Accute - Occupied,851
RAE,2016,Q4,General and Accute - Available,645
RAE,2016,Q4,General and Accute - Occupied,452
RBL,2016,Q4,General and Accute - Available,754
RBL,2016,Q4,General and Accute - Occupied,648
RBN,2016,Q4,General and Accute - Available,679
RBN,2016,Q4,General and Accute - Occupied,637
RBQ,2016,Q4,General and Accute - Available,153
RBQ,2016,Q4,General and Accute - Occupied,127
RBS,2016,Q4,General and Accute - Available,226
RBS,2016,Q4,General and Accute - Occupied,120
RBT,2016,Q4,General and Accute - Available,544
RBT,2016,Q4,General and Accute - Occupied,516
RBV,2016,Q4,General and Accute - Available,177
RBV,2016,Q4,General and Accute - Occupied,152
RCB,2016,Q4,General and Accute - Available,1014
RCB,2016,Q4,General and Accute - Occupied,949
RCD,2016,Q4,General and Accute - Available,318
RCD,2016,Q4,General and Accute - Occupied,277
RCF,2016,Q4,General and Accute - Available,332
RCF,2016,Q4,General and Accute - Occupied,313
RCU,2016,Q4,General and Accute - Available,140
RCU,2016,Q4,General and Accute - Occupied,98
RE9,2016,Q4,General and Accute - Available,325
RE9,2016,Q4,General and Accute - Occupied,304
REM,2016,Q4,General and Accute - Available,737
REM,2016,Q4,General and Accute - Occupied,662
REN,2016,Q4,General and Accute - Available,69
REN,2016,Q4,General and Accute - Occupied,46
REP,2016,Q4,General and Accute - Available,35
REP,2016,Q4,General and Accute - Occupied,21
RET,2016,Q4,General and Accute - Available,161
RET,2016,Q4,General and Accute - Occupied,141
RFF,2016,Q4,General and Accute - Available,391
RFF,2016,Q4,General and Accute - Occupied,334
RFR,2016,Q4,General and Accute - Available,434
RFR,2016,Q4,General and Accute - Occupied,411
RGD,2016,Q4,General and Accute - Available,
RGD,2016,Q4,General and Accute - Occupied,
RHQ,2016,Q4,General and Accute - Available,1505
RHQ,2016,Q4,General and Accute - Occupied,1443
RJL,2016,Q4,General and Accute - Available,763
RJL,2016,Q4,General and Accute - Occupied,674
RJN,2016,Q4,General and Accute - Available,335
RJN,2016,Q4,General and Accute - Occupied,307
RJR,2016,Q4,General and Accute - Available,517
RJR,2016,Q4,General and Accute - Occupied,517
RJX,2016,Q4,General and Accute - Available,
RJX,2016,Q4,General and Accute - Occupied,
RLN,2016,Q4,General and Accute - Available,729
RLN,2016,Q4,General and Accute - Occupied,605
RM2,2016,Q4,General and Accute - Available,741
RM2,2016,Q4,General and Accute - Occupied,673
RM3,2016,Q4,General and Accute - Available,705
RM3,2016,Q4,General and Accute - Occupied,656
RMC,2016,Q4,General and Accute - Available,602
RMC,2016,Q4,General and Accute - Occupied,521
RMP,2016,Q4,General and Accute - Available,443
RMP,2016,Q4,General and Accute - Occupied,420
RNL,2016,Q4,General and Accute - Available,560
RNL,2016,Q4,General and Accute - Occupied,509
RNN,2016,Q4,General and Accute - Available,
RNN,2016,Q4,General and Accute - Occupied,
RP5,2016,Q4,General and Accute - Available,896
RP5,2016,Q4,General and Accute - Occupied,769
RQ6,2016,Q4,General and Accute - Available,868
RQ6,2016,Q4,General and Accute - Occupied,752
RR7,2016,Q4,General and Accute - Available,487
RR7,2016,Q4,General and Accute - Occupied,467
RR8,2016,Q4,General and Accute - Available,1697
RR8,2016,Q4,General and Accute - Occupied,1573
RRF,2016,Q4,General and Accute - Available,460
RRF,2016,Q4,General and Accute - Occupied,408
RT2,2016,Q4,General and Accute - Available,
RT2,2016,Q4,General and Accute - Occupied,
RTD,2016,Q4,General and Accute - Available,1475
RTD,2016,Q4,General and Accute - Occupied,1318
RTF,2016,Q4,General and Accute - Available,935
RTF,2016,Q4,General and Accute - Occupied,804
RTR,2016,Q4,General and Accute - Available,960
RTR,2016,Q4,General and Accute - Occupied,836
RTV,2016,Q4,General and Accute - Available,
RTV,2016,Q4,General and Accute - Occupied,
RTX,2016,Q4,General and Accute - Available,703
RTX,2016,Q4,General and Accute - Occupied,627
RV9,2016,Q4,General and Accute - Available,
RV9,2016,Q4,General and Accute - Occupied,
RVW,2016,Q4,General and Accute - Available,637
RVW,2016,Q4,General and Accute - Occupied,608
RVY,2016,Q4,General and Accute - Available,436
RVY,2016,Q4,General and Accute - Occupied,355
RW3,2016,Q4,General and Accute - Available,1141
RW3,2016,Q4,General and Accute - Occupied,1071
RW4,2016,Q4,General and Accute - Available,
RW4,2016,Q4,General and Accute - Occupied,
RW5,2016,Q4,General and Accute - Available,
RW5,2016,Q4,General and Accute - Occupied,
RW6,2016,Q4,General and Accute - Available,1162
RW6,2016,Q4,General and Accute - Occupied,1029
RWA,2016,Q4,General and Accute - Available,1019
RWA,2016,Q4,General and Accute - Occupied,933
RWJ,2016,Q4,General and Accute - Available,699
RWJ,2016,Q4,General and Accute - Occupied,632
RWW,2016,Q4,General and Accute - Available,578
RWW,2016,Q4,General and Accute - Occupied,520
RWY,2016,Q4,General and Accute - Available,765
RWY,2016,Q4,General and Accute - Occupied,696
RX3,2016,Q4,General and Accute - Available,
RX3,2016,Q4,General and Accute - Occupied,
RX4,2016,Q4,General and Accute - Available,53
RX4,2016,Q4,General and Accute - Occupied,49
RXA,2016,Q4,General and Accute - Available,
RXA,2016,Q4,General and Accute - Occupied,
RXE,2016,Q4,General and Accute - Available,62
RXE,2016,Q4,General and Accute - Occupied,53
RXF,2016,Q4,General and Accute - Available,1002
RXF,2016,Q4,General and Accute - Occupied,887
RXG,2016,Q4,General and Accute - Available,76
RXG,2016,Q4,General and Accute - Occupied,67
RXL,2016,Q4,General and Accute - Available,779
RXL,2016,Q4,General and Accute - Occupied,718
RXN,2016,Q4,General and Accute - Available,839
RXN,2016,Q4,General and Accute - Occupied,816
RXP,2016,Q4,General and Accute - Available,963
RXP,2016,Q4,General and Accute - Occupied,825
RXR,2016,Q4,General and Accute - Available,910
RXR,2016,Q4,General and Accute - Occupied,839
RY6,2016,Q4,General and Accute - Available,32
RY6,2016,Q4,General and Accute - Occupied,27
TAD,2016,Q4,General and Accute - Available,
TAD,2016,Q4,General and Accute - Occupied,
TAE,2016,Q4,General and Accute - Available,
TAE,2016,Q4,General and Accute - Occupied,
TAH,2016,Q4,General and Accute - Available,
TAH,2016,Q4,General and Accute - Occupied,
R1A,2016,Q4,General and Accute - Available,34
R1A,2016,Q4,General and Accute - Occupied,32
R1E,2016,Q4,General and Accute - Available,297
R1E,2016,Q4,General and Accute - Occupied,283
RAJ,2016,Q4,General and Accute - Available,521
RAJ,2016,Q4,General and Accute - Occupied,467
RBK,2016,Q4,General and Accute - Available,485
RBK,2016,Q4,General and Accute - Occupied,452
RC1,2016,Q4,General and Accute - Available,375
RC1,2016,Q4,General and Accute - Occupied,371
RC9,2016,Q4,General and Accute - Available,601
RC9,2016,Q4,General and Accute - Occupied,560
RCX,2016,Q4,General and Accute - Available,427
RCX,2016,Q4,General and Accute - Occupied,393
RD8,2016,Q4,General and Accute - Available,450
RD8,2016,Q4,General and Accute - Occupied,421
RDD,2016,Q4,General and Accute - Available,682
RDD,2016,Q4,General and Accute - Occupied,645
RDE,2016,Q4,General and Accute - Available,571
RDE,2016,Q4,General and Accute - Occupied,529
RFS,2016,Q4,General and Accute - Available,505
RFS,2016,Q4,General and Accute - Occupied,480
RGM,2016,Q4,General and Accute - Available,237
RGM,2016,Q4,General and Accute - Occupied,175
RGN,2016,Q4,General and Accute - Available,575
RGN,2016,Q4,General and Accute - Occupied,518
RGP,2016,Q4,General and Accute - Available,408
RGP,2016,Q4,General and Accute - Occupied,350
RGR,2016,Q4,General and Accute - Available,449
RGR,2016,Q4,General and Accute - Occupied,386
RGT,2016,Q4,General and Accute - Available,960
RGT,2016,Q4,General and Accute - Occupied,866
RHA,2016,Q4,General and Accute - Available,84
RHA,2016,Q4,General and Accute - Occupied,76
RJC,2016,Q4,General and Accute - Available,461
RJC,2016,Q4,General and Accute - Occupied,417
RJE,2016,Q4,General and Accute - Available,1305
RJE,2016,Q4,General and Accute - Occupied,1226
RJF,2016,Q4,General and Accute - Available,477
RJF,2016,Q4,General and Accute - Occupied,438
RK5,2016,Q4,General and Accute - Available,627
RK5,2016,Q4,General and Accute - Occupied,564
RKB,2016,Q4,General and Accute - Available,1088
RKB,2016,Q4,General and Accute - Occupied,1069
RL1,2016,Q4,General and Accute - Available,172
RL1,2016,Q4,General and Accute - Occupied,132
RL4,2016,Q4,General and Accute - Available,864
RL4,2016,Q4,General and Accute - Occupied,765
RLQ,2016,Q4,General and Accute - Available,266
RLQ,2016,Q4,General and Accute - Occupied,254
RLT,2016,Q4,General and Accute - Available,324
RLT,2016,Q4,General and Accute - Occupied,279
RLU,2016,Q4,General and Accute - Available,24
RLU,2016,Q4,General and Accute - Occupied,10
RLY,2016,Q4,General and Accute - Available,
RLY,2016,Q4,General and Accute - Occupied,
RM1,2016,Q4,General and Accute - Available,1022
RM1,2016,Q4,General and Accute - Occupied,943
RMY,2016,Q4,General and Accute - Available,
RMY,2016,Q4,General and Accute - Occupied,
RNA,2016,Q4,General and Accute - Available,746
RNA,2016,Q4,General and Accute - Occupied,643
RNQ,2016,Q4,General and Accute - Available,561
RNQ,2016,Q4,General and Accute - Occupied,558
RNS,2016,Q4,General and Accute - Available,705
RNS,2016,Q4,General and Accute - Occupied,656
RP1,2016,Q4,General and Accute - Available,124
RP1,2016,Q4,General and Accute - Occupied,119
RP7,2016,Q4,General and Accute - Available,
RP7,2016,Q4,General and Accute - Occupied,
RQ3,2016,Q4,General and Accute - Available,228
RQ3,2016,Q4,General and Accute - Occupied,225
RQ8,2016,Q4,General and Accute - Available,527
RQ8,2016,Q4,General and Accute - Occupied,506
RQQ,2016,Q4,General and Accute - Available,200
RQQ,2016,Q4,General and Accute - Occupied,178
RQW,2016,Q4,General and Accute - Available,424
RQW,2016,Q4,General and Accute - Occupied,407
RR1,2016,Q4,General and Accute - Available,1292
RR1,2016,Q4,General and Accute - Occupied,1191
RRD,2016,Q4,General and Accute - Available,
RRD,2016,Q4,General and Accute - Occupied,
RRE,2016,Q4,General and Accute - Available,
RRE,2016,Q4,General and Accute - Occupied,
RRJ,2016,Q4,General and Accute - Available,107
RRJ,2016,Q4,General and Accute - Occupied,87
RRK,2016,Q4,General and Accute - Available,1068
RRK,2016,Q4,General and Accute - Occupied,1034
RT1,2016,Q4,General and Accute - Available,65
RT1,2016,Q4,General and Accute - Occupied,57
RTG,2016,Q4,General and Accute - Available,998
RTG,2016,Q4,General and Accute - Occupied,952
RWD,2016,Q4,General and Accute - Available,1009
RWD,2016,Q4,General and Accute - Occupied,845
RWE,2016,Q4,General and Accute - Available,1502
RWE,2016,Q4,General and Accute - Occupied,1341
RWG,2016,Q4,General and Accute - Available,692
RWG,2016,Q4,General and Accute - Occupied,625
RWH,2016,Q4,General and Accute - Available,672
RWH,2016,Q4,General and Accute - Occupied,573
RWN,2016,Q4,General and Accute - Available,73
RWN,2016,Q4,General and Accute - Occupied,64
RWP,2016,Q4,General and Accute - Available,772
RWP,2016,Q4,General and Accute - Occupied,716
RX1,2016,Q4,General and Accute - Available,1565
RX1,2016,Q4,General and Accute - Occupied,1413
RXK,2016,Q4,General and Accute - Available,712
RXK,2016,Q4,General and Accute - Occupied,637
RXM,2016,Q4,General and Accute - Available,
RXM,2016,Q4,General and Accute - Occupied,
RXT,2016,Q4,General and Accute - Available,
RXT,2016,Q4,General and Accute - Occupied,
RXW,2016,Q4,General and Accute - Available,730
RXW,2016,Q4,General and Accute - Occupied,691
RY3,2016,Q4,General and Accute - Available,74
RY3,2016,Q4,General and Accute - Occupied,69
RY5,2016,Q4,General and Accute - Available,60
RY5,2016,Q4,General and Accute - Occupied,48
RY8,2016,Q4,General and Accute - Available,
RY8,2016,Q4,General and Accute - Occupied,
RYG,2016,Q4,General and Accute - Available,
RYG,2016,Q4,General and Accute - Occupied,
RYK,2016,Q4,General and Accute - Available,
RYK,2016,Q4,General and Accute - Occupied,
RYV,2016,Q4,General and Accute - Available,34
RYV,2016,Q4,General and Accute - Occupied,13
RYW,2016,Q4,General and Accute - Available,244
RYW,2016,Q4,General and Accute - Occupied,228
TAJ,2016,Q4,General and Accute - Available,
TAJ,2016,Q4,General and Accute - Occupied,
R1H,2016,Q4,General and Accute - Available,1623
R1H,2016,Q4,General and Accute - Occupied,1588
R1K,2016,Q4,General and Accute - Available,1134
R1K,2016,Q4,General and Accute - Occupied,1051
RAL,2016,Q4,General and Accute - Available,961
RAL,2016,Q4,General and Accute - Occupied,865
RAN,2016,Q4,General and Accute - Available,173
RAN,2016,Q4,General and Accute - Occupied,111
RAP,2016,Q4,General and Accute - Available,476
RAP,2016,Q4,General and Accute - Occupied,453
RAS,2016,Q4,General and Accute - Available,422
RAS,2016,Q4,General and Accute - Occupied,391
RAT,2016,Q4,General and Accute - Available,182
RAT,2016,Q4,General and Accute - Occupied,168
RAX,2016,Q4,General and Accute - Available,434
RAX,2016,Q4,General and Accute - Occupied,391
RF4,2016,Q4,General and Accute - Available,909
RF4,2016,Q4,General and Accute - Occupied,880
RJ1,2016,Q4,General and Accute - Available,1016
RJ1,2016,Q4,General and Accute - Occupied,866
RJ2,2016,Q4,General and Accute - Available,888
RJ2,2016,Q4,General and Accute - Occupied,811
RJ6,2016,Q4,General and Accute - Available,454
RJ6,2016,Q4,General and Accute - Occupied,454
RJ7,2016,Q4,General and Accute - Available,927
RJ7,2016,Q4,General and Accute - Occupied,876
RJZ,2016,Q4,General and Accute - Available,1240
RJZ,2016,Q4,General and Accute - Occupied,1158
RKE,2016,Q4,General and Accute - Available,281
RKE,2016,Q4,General and Accute - Occupied,254
RKL,2016,Q4,General and Accute - Available,20
RKL,2016,Q4,General and Accute - Occupied,16
RP4,2016,Q4,General and Accute - Available,270
RP4,2016,Q4,General and Accute - Occupied,227
RP6,2016,Q4,General and Accute - Available,10
RP6,2016,Q4,General and Accute - Occupied,7
RPG,2016,Q4,General and Accute - Available,
RPG,2016,Q4,General and Accute - Occupied,
RPY,2016,Q4,General and Accute - Available,184
RPY,2016,Q4,General and Accute - Occupied,153
RQM,2016,Q4,General and Accute - Available,711
RQM,2016,Q4,General and Accute - Occupied,668
RQX,2016,Q4,General and Accute - Available,373
RQX,2016,Q4,General and Accute - Occupied,312
RQY,2016,Q4,General and Accute - Available,
RQY,2016,Q4,General and Accute - Occupied,
RRP,2016,Q4,General and Accute - Available,
RRP,2016,Q4,General and Accute - Occupied,
RRV,2016,Q4,General and Accute - Available,803
RRV,2016,Q4,General and Accute - Occupied,666
RT3,2016,Q4,General and Accute - Available,378
RT3,2016,Q4,General and Accute - Occupied,333
RV3,2016,Q4,General and Accute - Available,83
RV3,2016,Q4,General and Accute - Occupied,75
RVR,2016,Q4,General and Accute - Available,801
RVR,2016,Q4,General and Accute - Occupied,705
RWK,2016,Q4,General and Accute - Available,51
RWK,2016,Q4,General and Accute - Occupied,31
RYJ,2016,Q4,General and Accute - Available,1051
RYJ,2016,Q4,General and Accute - Occupied,888
RYX,2016,Q4,General and Accute - Available,118
RYX,2016,Q4,General and Accute - Occupied,99
TAF,2016,Q4,General and Accute - Available,
TAF,2016,Q4,General and Accute - Occupied,
R1C,2016,Q4,General and Accute - Available,57
R1C,2016,Q4,General and Accute - Occupied,51
R1F,2016,Q4,General and Accute - Available,275
R1F,2016,Q4,General and Accute - Occupied,261
R1J,2016,Q4,General and Accute - Available,
R1J,2016,Q4,General and Accute - Occupied,
RA2,2016,Q4,General and Accute - Available,451
RA2,2016,Q4,General and Accute - Occupied,389
RA3,2016,Q4,General and Accute - Available,265
RA3,2016,Q4,General and Accute - Occupied,264
RA4,2016,Q4,General and Accute - Available,323
RA4,2016,Q4,General and Accute - Occupied,307
RA7,2016,Q4,General and Accute - Available,770
RA7,2016,Q4,General and Accute - Occupied,712
RA9,2016,Q4,General and Accute - Available,407
RA9,2016,Q4,General and Accute - Occupied,352
RBA,2016,Q4,General and Accute - Available,400
RBA,2016,Q4,General and Accute - Occupied,361
RBD,2016,Q4,General and Accute - Available,314
RBD,2016,Q4,General and Accute - Occupied,290
RBZ,2016,Q4,General and Accute - Available,319
RBZ,2016,Q4,General and Accute - Occupied,294
RD1,2016,Q4,General and Accute - Available,640
RD1,2016,Q4,General and Accute - Occupied,601
RD3,2016,Q4,General and Accute - Available,527
RD3,2016,Q4,General and Accute - Occupied,511
RDR,2016,Q4,General and Accute - Available,118
RDR,2016,Q4,General and Accute - Occupied,111
RDU,2016,Q4,General and Accute - Available,1299
RDU,2016,Q4,General and Accute - Occupied,1224
RDY,2016,Q4,General and Accute - Available,
RDY,2016,Q4,General and Accute - Occupied,
RDZ,2016,Q4,General and Accute - Available,604
RDZ,2016,Q4,General and Accute - Occupied,580
REF,2016,Q4,General and Accute - Available,718
REF,2016,Q4,General and Accute - Occupied,618
RH5,2016,Q4,General and Accute - Available,262
RH5,2016,Q4,General and Accute - Occupied,237
RH8,2016,Q4,General and Accute - Available,777
RH8,2016,Q4,General and Accute - Occupied,693
RHM,2016,Q4,General and Accute - Available,1078
RHM,2016,Q4,General and Accute - Occupied,1039
RHU,2016,Q4,General and Accute - Available,991
RHU,2016,Q4,General and Accute - Occupied,936
RHW,2016,Q4,General and Accute - Available,664
RHW,2016,Q4,General and Accute - Occupied,570
RJ8,2016,Q4,General and Accute - Available,
RJ8,2016,Q4,General and Accute - Occupied,
RK9,2016,Q4,General and Accute - Available,852
RK9,2016,Q4,General and Accute - Occupied,786
RN3,2016,Q4,General and Accute - Available,571
RN3,2016,Q4,General and Accute - Occupied,552
RN5,2016,Q4,General and Accute - Available,872
RN5,2016,Q4,General and Accute - Occupied,723
RN7,2016,Q4,General and Accute - Available,501
RN7,2016,Q4,General and Accute - Occupied,500
RNU,2016,Q4,General and Accute - Available,97
RNU,2016,Q4,General and Accute - Occupied,82
RNZ,2016,Q4,General and Accute - Available,468
RNZ,2016,Q4,General and Accute - Occupied,421
RPA,2016,Q4,General and Accute - Available,532
RPA,2016,Q4,General and Accute - Occupied,525
RPC,2016,Q4,General and Accute - Available,62
RPC,2016,Q4,General and Accute - Occupied,39
RTE,2016,Q4,General and Accute - Available,932
RTE,2016,Q4,General and Accute - Occupied,906
RTH,2016,Q4,General and Accute - Available,1111
RTH,2016,Q4,General and Accute - Occupied,1044
RTK,2016,Q4,General and Accute - Available,504
RTK,2016,Q4,General and Accute - Occupied,437
RTP,2016,Q4,General and Accute - Available,639
RTP,2016,Q4,General and Accute - Occupied,589
RTQ,2016,Q4,General and Accute - Available,
RTQ,2016,Q4,General and Accute - Occupied,
RVJ,2016,Q4,General and Accute - Available,859
RVJ,2016,Q4,General and Accute - Occupied,841
RVN,2016,Q4,General and Accute - Available,
RVN,2016,Q4,General and Accute - Occupied,
RVV,2016,Q4,General and Accute - Available,977
RVV,2016,Q4,General and Accute - Occupied,968
RW1,2016,Q4,General and Accute - Available,57
RW1,2016,Q4,General and Accute - Occupied,53
RWF,2016,Q4,General and Accute - Available,747
RWF,2016,Q4,General and Accute - Occupied,728
RWV,2016,Q4,General and Accute - Available,
RWV,2016,Q4,General and Accute - Occupied,
RWX,2016,Q4,General and Accute - Available,46
RWX,2016,Q4,General and Accute - Occupied,40
RX2,2016,Q4,General and Accute - Available,
RX2,2016,Q4,General and Accute - Occupied,
RXC,2016,Q4,General and Accute - Available,747
RXC,2016,Q4,General and Accute - Occupied,694
RXH,2016,Q4,General and Accute - Available,849
RXH,2016,Q4,General and Accute - Occupied,754
RXQ,2016,Q4,General and Accute - Available,707
RXQ,2016,Q4,General and Accute - Occupied,698
RXX,2016,Q4,General and Accute - Available,
RXX,2016,Q4,General and Accute - Occupied,
RXY,2016,Q4,General and Accute - Available,
RXY,2016,Q4,General and Accute - Occupied,
RYR,2016,Q4,General and Accute - Available,921
RYR,2016,Q4,General and Accute - Occupied,895
